State,Facility ID,Unit ID,Date,Hour,Operating Time,Gross Load (MW),Primary Fuel Type
AL,10,CT7,2024-07-15,1,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,2,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,3,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,4,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,5,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,6,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,7,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,8,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,9,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,10,0.5,37,Pipeline Natural Gas
AL,10,CT7,2024-07-15,11,1,63,Pipeline Natural Gas
AL,10,CT7,2024-07-15,12,1,63,Pipeline Natural Gas
AL,10,CT7,2024-07-15,13,1,66,Pipeline Natural Gas
AL,10,CT7,2024-07-15,14,1,72,Pipeline Natural Gas
AL,10,CT7,2024-07-15,15,1,66,Pipeline Natural Gas
AL,10,CT7,2024-07-15,16,0.75,48,Pipeline Natural Gas
AL,10,CT7,2024-07-15,17,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,18,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,19,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,20,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,21,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,22,0,,Pipeline Natural Gas
AL,10,CT7,2024-07-15,23,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,0,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,1,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,2,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,3,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,4,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,5,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,6,0.25,1,Pipeline Natural Gas
AL,10,CT8,2024-07-15,7,1,9,Pipeline Natural Gas
AL,10,CT8,2024-07-15,8,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,9,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,10,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,11,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,12,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,13,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,14,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,15,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,16,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,17,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,18,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,19,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,20,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,21,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,22,0,,Pipeline Natural Gas
AL,10,CT8,2024-07-15,23,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,0,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,1,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,2,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,3,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,4,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,5,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,6,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,7,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,8,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,9,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,10,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,11,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,12,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,13,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,14,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,15,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,16,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,17,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,18,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,19,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,20,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,21,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,22,0,,Pipeline Natural Gas
AL,10,CT9,2024-07-15,23,0,,Pipeline Natural Gas
AL,26,1,2024-07-15,0,1,71,Pipeline Natural Gas
AL,26,1,2024-07-15,1,1,71,Pipeline Natural Gas
AL,26,1,2024-07-15,2,1,71,Pipeline Natural Gas
AL,26,1,2024-07-15,3,1,71,Pipeline Natural Gas
AL,26,1,2024-07-15,4,1,71,Pipeline Natural Gas
AL,26,1,2024-07-15,5,1,71,Pipeline Natural Gas
AL,26,1,2024-07-15,6,1,71,Pipeline Natural Gas
AL,26,1,2024-07-15,7,1,71,Pipeline Natural Gas
AL,26,1,2024-07-15,8,1,71,Pipeline Natural Gas
AL,26,1,2024-07-15,9,1,79,Pipeline Natural Gas
AL,26,1,2024-07-15,10,1,146,Pipeline Natural Gas
AL,26,1,2024-07-15,11,1,145,Pipeline Natural Gas
AL,26,1,2024-07-15,12,1,180,Pipeline Natural Gas
AL,26,1,2024-07-15,13,1,211,Pipeline Natural Gas
AL,26,1,2024-07-15,14,1,136,Pipeline Natural Gas
AL,26,1,2024-07-15,15,1,70,Pipeline Natural Gas
AL,26,1,2024-07-15,16,1,71,Pipeline Natural Gas
AL,26,1,2024-07-15,17,1,79,Pipeline Natural Gas
AL,26,1,2024-07-15,18,1,95,Pipeline Natural Gas
AL,26,1,2024-07-15,19,1,119,Pipeline Natural Gas
AL,26,1,2024-07-15,20,1,76,Pipeline Natural Gas
AL,26,1,2024-07-15,21,1,72,Pipeline Natural Gas
AL,26,1,2024-07-15,22,1,70,Pipeline Natural Gas
AL,26,1,2024-07-15,23,1,71,Pipeline Natural Gas
AL,26,2,2024-07-15,0,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,1,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,2,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,3,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,4,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,5,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,6,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,7,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,8,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,9,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,10,1,103,Pipeline Natural Gas
AL,26,2,2024-07-15,11,1,93,Pipeline Natural Gas
AL,26,2,2024-07-15,12,1,123,Pipeline Natural Gas
AL,26,2,2024-07-15,13,1,201,Pipeline Natural Gas
AL,26,2,2024-07-15,14,1,103,Pipeline Natural Gas
AL,26,2,2024-07-15,15,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,16,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,17,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,18,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,19,1,76,Pipeline Natural Gas
AL,26,2,2024-07-15,20,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,21,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,22,1,70,Pipeline Natural Gas
AL,26,2,2024-07-15,23,1,70,Pipeline Natural Gas
AL,26,3,2024-07-15,0,1,70,Pipeline Natural Gas
AL,26,3,2024-07-15,1,1,70,Pipeline Natural Gas
AL,26,3,2024-07-15,2,1,70,Pipeline Natural Gas
AL,26,3,2024-07-15,3,1,70,Pipeline Natural Gas
AL,26,3,2024-07-15,4,1,70,Pipeline Natural Gas
AL,26,3,2024-07-15,5,1,70,Pipeline Natural Gas
AL,26,3,2024-07-15,6,1,70,Pipeline Natural Gas
AL,26,3,2024-07-15,7,1,70,Pipeline Natural Gas
AL,26,3,2024-07-15,8,1,70,Pipeline Natural Gas
AL,26,3,2024-07-15,9,1,116,Pipeline Natural Gas
AL,26,3,2024-07-15,10,1,179,Pipeline Natural Gas
AL,26,3,2024-07-15,11,1,177,Pipeline Natural Gas
AL,26,3,2024-07-15,12,1,190,Pipeline Natural Gas
AL,26,3,2024-07-15,13,1,203,Pipeline Natural Gas
AL,26,3,2024-07-15,14,1,170,Pipeline Natural Gas
AL,26,3,2024-07-15,15,1,104,Pipeline Natural Gas
AL,26,3,2024-07-15,16,1,107,Pipeline Natural Gas
AL,26,3,2024-07-15,17,1,129,Pipeline Natural Gas
AL,26,3,2024-07-15,18,1,144,Pipeline Natural Gas
AL,26,3,2024-07-15,19,1,160,Pipeline Natural Gas
AL,26,3,2024-07-15,20,1,115,Pipeline Natural Gas
AL,26,3,2024-07-15,21,1,71,Pipeline Natural Gas
AL,26,3,2024-07-15,22,1,70,Pipeline Natural Gas
AL,26,3,2024-07-15,23,1,70,Pipeline Natural Gas
AL,26,4,2024-07-15,0,1,70,Pipeline Natural Gas
AL,26,4,2024-07-15,1,1,70,Pipeline Natural Gas
AL,26,4,2024-07-15,2,1,70,Pipeline Natural Gas
AL,26,4,2024-07-15,3,1,70,Pipeline Natural Gas
AL,26,4,2024-07-15,4,1,70,Pipeline Natural Gas
AL,26,4,2024-07-15,5,1,70,Pipeline Natural Gas
AL,26,4,2024-07-15,6,1,70,Pipeline Natural Gas
AL,26,4,2024-07-15,7,1,70,Pipeline Natural Gas
AL,26,4,2024-07-15,8,1,70,Pipeline Natural Gas
AL,26,4,2024-07-15,9,1,97,Pipeline Natural Gas
AL,26,4,2024-07-15,10,1,156,Pipeline Natural Gas
AL,26,4,2024-07-15,11,1,150,Pipeline Natural Gas
AL,26,4,2024-07-15,12,1,174,Pipeline Natural Gas
AL,26,4,2024-07-15,13,1,192,Pipeline Natural Gas
AL,26,4,2024-07-15,14,1,140,Pipeline Natural Gas
AL,26,4,2024-07-15,15,1,83,Pipeline Natural Gas
AL,26,4,2024-07-15,16,1,87,Pipeline Natural Gas
AL,26,4,2024-07-15,17,1,107,Pipeline Natural Gas
AL,26,4,2024-07-15,18,1,118,Pipeline Natural Gas
AL,26,4,2024-07-15,19,1,132,Pipeline Natural Gas
AL,26,4,2024-07-15,20,1,93,Pipeline Natural Gas
AL,26,4,2024-07-15,21,1,70,Pipeline Natural Gas
AL,26,4,2024-07-15,22,1,70,Pipeline Natural Gas
AL,26,4,2024-07-15,23,1,70,Pipeline Natural Gas
AL,26,5,2024-07-15,0,1,650,Coal
AL,26,5,2024-07-15,1,1,650,Coal
AL,26,5,2024-07-15,2,1,650,Coal
AL,26,5,2024-07-15,3,1,650,Coal
AL,26,5,2024-07-15,4,1,650,Coal
AL,26,5,2024-07-15,5,1,650,Coal
AL,26,5,2024-07-15,6,1,650,Coal
AL,26,5,2024-07-15,7,1,659,Coal
AL,26,5,2024-07-15,8,1,701,Coal
AL,26,5,2024-07-15,9,1,700,Coal
AL,26,5,2024-07-15,10,1,701,Coal
AL,26,5,2024-07-15,11,1,700,Coal
AL,26,5,2024-07-15,12,1,700,Coal
AL,26,5,2024-07-15,13,1,762,Coal
AL,26,5,2024-07-15,14,1,700,Coal
AL,26,5,2024-07-15,15,1,700,Coal
AL,26,5,2024-07-15,16,1,700,Coal
AL,26,5,2024-07-15,17,1,700,Coal
AL,26,5,2024-07-15,18,1,700,Coal
AL,26,5,2024-07-15,19,1,700,Coal
AL,26,5,2024-07-15,20,1,700,Coal
AL,26,5,2024-07-15,21,1,656,Coal
AL,26,5,2024-07-15,22,1,650,Coal
AL,26,5,2024-07-15,23,1,650,Coal
AL,47,CCT1,2024-07-15,0,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,1,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,2,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,3,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,4,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,5,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,6,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,7,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,8,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,9,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,10,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,11,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,12,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,13,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,14,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,15,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,16,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,17,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,18,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,19,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,20,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,21,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,22,0,,Pipeline Natural Gas
AL,47,CCT1,2024-07-15,23,0,,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,0,0,,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,1,0,,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,2,0,,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,3,0,,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,4,0,,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,5,0,,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,6,0,,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,7,0,,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,8,0.27,39,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,9,1,162,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,10,1,199,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,11,1,129,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,12,1,140,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,13,1,126,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,14,1,121,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,15,1,123,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,16,1,122,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,17,1,124,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,18,1,133,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,19,1,171,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,20,1,130,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,21,1,140,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,22,1,155,Pipeline Natural Gas
AL,47,CCT10,2024-07-15,23,1,124,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,0,0.48,111,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,1,0,,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,2,0,,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,3,0,,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,4,0,,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,5,0,,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,6,0,,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,7,0,,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,8,0.28,46,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,9,1,164,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,10,1,200,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,11,1,130,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,12,1,142,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,13,1,128,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,14,1,122,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,15,1,124,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,16,1,122,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,17,1,124,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,18,1,133,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,19,1,171,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,20,1,130,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,21,1,141,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,22,1,155,Pipeline Natural Gas
AL,47,CCT11,2024-07-15,23,1,125,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,0,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,1,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,2,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,3,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,4,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,5,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,6,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,7,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,8,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,9,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,10,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,11,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,12,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,13,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,14,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,15,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,16,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,17,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,18,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,19,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,20,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,21,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,22,0,,Pipeline Natural Gas
AL,47,CCT2,2024-07-15,23,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,0,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,1,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,2,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,3,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,4,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,5,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,6,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,7,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,8,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,9,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,10,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,11,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,12,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,13,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,14,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,15,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,16,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,17,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,18,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,19,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,20,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,21,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,22,0,,Pipeline Natural Gas
AL,47,CCT3,2024-07-15,23,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,0,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,1,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,2,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,3,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,4,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,5,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,6,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,7,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,8,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,9,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,10,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,11,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,12,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,13,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,14,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,15,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,16,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,17,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,18,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,19,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,20,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,21,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,22,0,,Pipeline Natural Gas
AL,47,CCT4,2024-07-15,23,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,0,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,1,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,2,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,3,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,4,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,5,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,6,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,7,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,8,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,9,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,10,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,11,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,12,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,13,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,14,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,15,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,16,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,17,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,18,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,19,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,20,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,21,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,22,0,,Pipeline Natural Gas
AL,47,CCT5,2024-07-15,23,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,0,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,1,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,2,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,3,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,4,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,5,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,6,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,7,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,8,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,9,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,10,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,11,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,12,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,13,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,14,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,15,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,16,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,17,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,18,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,19,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,20,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,21,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,22,0,,Pipeline Natural Gas
AL,47,CCT6,2024-07-15,23,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,0,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,1,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,2,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,3,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,4,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,5,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,6,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,7,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,8,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,9,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,10,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,11,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,12,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,13,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,14,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,15,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,16,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,17,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,18,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,19,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,20,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,21,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,22,0,,Pipeline Natural Gas
AL,47,CCT7,2024-07-15,23,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,0,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,1,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,2,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,3,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,4,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,5,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,6,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,7,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,8,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,9,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,10,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,11,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,12,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,13,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,14,0,,Pipeline Natural Gas
AL,47,CCT8,2024-07-15,15,0,,Pipeline Natural Gas
