State,Facility ID,Unit ID,Latitude,Longitude,Primary Fuel Type,Operating Status,Associated Generators & Nameplate Capacity (MWe)
GA,710,3BA,33.8244,-84.475,Diesel Oil,Operating,3B (41.8)
GA,710,3BB,33.8244,-84.475,Diesel Oil,Operating,3B (41.8)
GA,710,4A,33.8244,-84.475,Pipeline Natural Gas,Operating,"CT4A (232.5), 4 (375)"
GA,710,4B,33.8244,-84.475,Pipeline Natural Gas,Operating,"CT4B (232.5), 4 (375)"
GA,710,5A,33.8244,-84.475,Pipeline Natural Gas,Operating,"5ACT (232.5), 5 (375)"
GA,710,5B,33.8244,-84.475,Pipeline Natural Gas,Operating,"5BCT (232.5), 5 (375)"
GA,710,6A,33.8244,-84.475,Pipeline Natural Gas,Operating,"6ACT (232.5), 6 (375)"
GA,710,6B,33.8244,-84.475,Pipeline Natural Gas,Operating,"6BCT (232.5), 6 (375)"
GA,715,3A,31.2125,-81.5458,Diesel Oil,Operating,3A (55.4)
GA,715,3B,31.2125,-81.5458,Diesel Oil,Operating,3B (55.4)
GA,715,3C,31.2125,-81.5458,Diesel Oil,Operating,3C (55.4)
GA,715,4A,31.2125,-81.5458,Diesel Oil,Operating,4A (55.4)
GA,715,4B,31.2125,-81.5458,Diesel Oil,Operating,4B (55.4)
GA,715,4C,31.2125,-81.5458,Diesel Oil,Operating,4C (55.4)
GA,715,4D,31.2125,-81.5458,Diesel Oil,Operating,4D (55.4)
GA,715,4E,31.2125,-81.5458,Diesel Oil,Operating,4E (55.4)
GA,715,4F,31.2125,-81.5458,Diesel Oil,Operating,4F (55.4)
GA,728,Y6BR,33.4622,-84.8986,Pipeline Natural Gas,Operating,6 (403.8)
GA,728,Y7BR,33.4622,-84.8986,Pipeline Natural Gas,Operating,7 (403.8)
OK,762,2,36.7205,-97.0868,Pipeline Natural Gas,Operating,2 (48)
OK,762,3,36.7205,-97.0868,Pipeline Natural Gas,Operating,"1 (20.2), 3 (54)"
OK,762,4,36.7205,-97.0868,Pipeline Natural Gas,Operating,4 (60.5)
HI,765,1,21.3567,-158.1283,,Operating,K1 (92)
HI,765,2,21.3567,-158.1283,,Operating,K2 (90)
HI,765,3,21.3567,-158.1283,,Operating,K3 (92)
HI,765,4,21.3567,-158.1283,,Operating,K4 (93)
HI,765,5,21.3567,-158.1283,,Operating,K5 (142)
HI,765,6,21.3567,-158.1283,,Operating,K6 (142)
HI,766,3,21.3887,-157.9612,,Operating,W3 (49)
HI,766,4,21.3887,-157.9612,,Operating,W4 (49)
HI,766,5,21.3887,-157.9612,,Operating,W5 (57)
HI,766,6,21.3887,-157.9612,,Operating,W6 (58)
HI,766,7,21.3887,-157.9612,,Operating,W7 (92)
HI,766,8,21.3887,-157.9612,,Operating,W8 (92)
IL,862,CT01,37.6578,-89.5119,Pipeline Natural Gas,Operating (Retired 04/26/2024),"1 (223.2), 3 (85.7)"
IL,862,CT02,37.6578,-89.5119,Pipeline Natural Gas,Operating (Retired 04/26/2024),"4 (113.6), 2 (223.2)"
IL,876,1,39.5906,-89.4964,Coal,Operating,1 (659.5)
IL,876,2,39.5906,-89.4964,Coal,Operating,2 (659.5)
IL,879,51,40.5408,-89.6786,Coal,Operating,5 (892.8)
IL,879,52,40.5408,-89.6786,Coal,Operating,5 (892.8)
IL,879,61,40.5408,-89.6786,Coal,Operating,6 (892.8)
IL,879,62,40.5408,-89.6786,Coal,Operating,6 (892.8)
IL,883,311,42.3833,-87.8133,Diesel Oil,Operating,311 (38)
IL,883,312,42.3833,-87.8133,Diesel Oil,Operating,312 (38)
IL,883,321,42.3833,-87.8133,Diesel Oil,Operating,321 (38)
IL,883,322,42.3833,-87.8133,Diesel Oil,Operating,322 (38)
IL,886,311,41.8508,-87.6533,Diesel Oil,Operating,311 (38)
IL,886,312,41.8508,-87.6533,Diesel Oil,Operating,312 (38)
IL,886,321,41.8508,-87.6533,Diesel Oil,Operating,321 (38)
IL,886,322,41.8508,-87.6533,Diesel Oil,Operating,322 (38)
IL,886,331,41.8508,-87.6533,Diesel Oil,Operating,331 (38)
IL,886,332,41.8508,-87.6533,Diesel Oil,Operating,332 (38)
IL,886,341,41.8508,-87.6533,Diesel Oil,Operating,341 (38)
IL,886,342,41.8508,-87.6533,Diesel Oil,Operating,342 (22.8)
IL,889,1,38.205,-89.855,Coal,Operating,1 (623.05)
IL,889,2,38.205,-89.855,Coal,Operating,2 (634.5)
IL,913,CT03,38.6642,-90.1764,Pipeline Natural Gas,Operating,GT3 (200)
IL,913,CT04,38.6642,-90.1764,Pipeline Natural Gas,Operating,GT4 (200)
IL,913,CT05,38.6642,-90.1764,Pipeline Natural Gas,Operating,GT5 (125)
IL,913,CT2A,38.6642,-90.1764,Pipeline Natural Gas,Operating,GT2 (61)
IL,913,CT2B,38.6642,-90.1764,Pipeline Natural Gas,Operating,GT2 (61)
IL,963,33,39.7539,-89.6011,Coal,Operating (Retired 03/01/2024),3 (207.4)
IL,963,4,39.7539,-89.6011,Coal,Operating,4 (230.1)
IL,976,123,37.6206,-88.955,Coal,Operating,"1 (33), 3 (33), 2 (33)"
IL,976,5,37.6206,-88.955,Pipeline Natural Gas,Operating,5 (83)
IL,976,6,37.6206,-88.955,Pipeline Natural Gas,Operating,6 (83)
IN,983,1,38.7383,-85.4192,Coal,Operating,1 (217.3)
IN,983,2,38.7383,-85.4192,Coal,Operating,2 (217.3)
IN,983,3,38.7383,-85.4192,Coal,Operating,3 (217.3)
IN,983,4,38.7383,-85.4192,Coal,Operating,4 (217.3)
IN,983,5,38.7383,-85.4192,Coal,Operating,5 (217.3)
IN,983,6,38.7383,-85.4192,Coal,Operating,6 (217.3)
IN,990,50,39.7119,-86.1975,Pipeline Natural Gas,Operating,5 (113.6)
IN,990,60,39.7119,-86.1975,Pipeline Natural Gas,Operating,6 (113.6)
IN,990,70,39.7119,-86.1975,Pipeline Natural Gas,Operating,7 (470.9)
IN,990,GT4,39.7119,-86.1975,Pipeline Natural Gas,Operating,GT4 (80)
IN,990,GT5,39.7119,-86.1975,Pipeline Natural Gas,Operating,GT5 (80)
IN,990,GT6,39.7119,-86.1975,Pipeline Natural Gas,Operating,GT6 (201)
IN,991,GT1,39.4851,-86.4176,Pipeline Natural Gas,Operating,"STG1 (230), GT1 (207)"
IN,991,GT2,39.4851,-86.4176,Pipeline Natural Gas,Operating,"GT2 (207), STG1 (230)"
IN,992,11,39.7622,-86.1667,Pipeline Natural Gas,Operating,6 (5)
IN,992,12,39.7622,-86.1667,Pipeline Natural Gas,Operating,6 (5)
IN,992,13,39.7622,-86.1667,Pipeline Natural Gas,Operating,4 (15)
IN,992,14,39.7622,-86.1667,Pipeline Natural Gas,Operating,4 (15)
IN,992,16,39.7622,-86.1667,Pipeline Natural Gas,Operating,4 (15)
IN,994,3,38.5267,-87.2525,Coal,Operating,ST3 (574.4)
IN,994,4,38.5267,-87.2525,Coal,Operating,4 (574.2)
IN,997,12,41.7203,-86.9097,Coal,Operating,12 (540)
IN,1001,1,39.9239,-87.4272,Coal,Operating,1 (531)
IN,1001,2,39.9239,-87.4272,Coal,Operating,2 (531)
IN,1001,4,39.9239,-87.4272,Pipeline Natural Gas,Operating,CT4 (121)
IN,1004,CTG1,38.8067,-87.2472,Coal,Operating,"CT1 (234), ST (321.9)"
IN,1004,CTG2,38.8067,-87.2472,Coal,Operating,"ST (321.9), CT2 (234)"
IN,1007,CT3,40.0969,-85.9714,Pipeline Natural Gas,Operating,"2 (50), 1 (50), 3 (76)"
IN,1007,CT4,40.0969,-85.9714,Pipeline Natural Gas,Operating,"1 (50), 2 (50), 4 (76)"
IN,1007,CT5,40.0969,-85.9714,Pipeline Natural Gas,Operating,"5 (76), 1 (50), 2 (50)"
IN,1012,2,37.91,-87.3267,Coal,Operating,2 (100)
IN,1012,3,37.91,-87.3267,Coal,Operating,3 (289)
NC,1016,GT-1,35.0986,-78.8294,Pipeline Natural Gas,Operating,"1 (28.8), 9 (73)"
NC,1016,GT-2,35.0986,-78.8294,Pipeline Natural Gas,Operating,"9 (73), 2 (28.8)"
NC,1016,GT-3,35.0986,-78.8294,Pipeline Natural Gas,Operating,"3 (28.8), 9 (73)"
NC,1016,GT-4,35.0986,-78.8294,Pipeline Natural Gas,Operating,4 (28.8)
NC,1016,GT-5,35.0986,-78.8294,Pipeline Natural Gas,Operating,5 (28.8)
NC,1016,GT-6,35.0986,-78.8294,Pipeline Natural Gas,Operating,"6 (28.8), 9 (73)"
NC,1016,GT-7,35.0986,-78.8294,Pipeline Natural Gas,Operating,"9 (73), 7 (28.8)"
NC,1016,GT-8,35.0986,-78.8294,Pipeline Natural Gas,Operating,"9 (73), 8 (28.8)"
IN,1040,1,39.8028,-84.8953,Coal,Operating,1 (33)
IN,1040,2,39.8028,-84.8953,Coal,Operating,2 (60.9)
IA,1068,1A,42.0474,-92.8594,Pipeline Natural Gas,Operating,1 (63)
IA,1068,1B,42.0474,-92.8594,Pipeline Natural Gas,Operating,1 (63)
IA,1068,2A,42.0474,-92.8594,Pipeline Natural Gas,Operating,2 (63)
IA,1068,2B,42.0474,-92.8594,Pipeline Natural Gas,Operating,2 (63)
IA,1068,3A,42.0474,-92.8594,Pipeline Natural Gas,Operating,3 (63)
IA,1068,3B,42.0474,-92.8594,Pipeline Natural Gas,Operating,3 (63)
IA,1073,3,41.9439,-91.6386,Coal,Operating,3 (50)
IA,1073,4,41.9439,-91.6386,Natural Gas,Operating,4 (148.8)
IA,1082,3,41.18,-95.8408,Coal,Operating,3 (725.9)
IA,1082,4,41.18,-95.8408,Coal,Operating,4 (923)
IA,1091,3,42.3251,-96.3797,Coal,Operating,3 (549.8)
IA,1104,1,40.7412,-91.1168,Pipeline Natural Gas,Operating,1 (212)
IA,1122,7,42.0247,-93.6069,Natural Gas,Operating,7 (33)
IA,1122,8,42.0247,-93.6069,Natural Gas,Operating,8 (65)
IA,1131,7,42.5267,-92.4394,Pipeline Natural Gas,Operating,7 (35)
IA,1167,8,41.3917,-91.0569,Coal,Operating,"8A (18.1), 8 (75)"
IA,1167,9,41.3917,-91.0569,Coal,Operating,9 (175.5)
IA,1206,1G,41.1141,-94.3499,Pipeline Natural Gas,Operating,GT1 (27)
IA,1206,2G,41.1141,-94.3499,Pipeline Natural Gas,Operating,GT2 (35.3)
IA,1217,1,43.1606,-95.2569,Pipeline Natural Gas,Operating,1 (33)
IA,1217,2,43.1606,-95.2569,Pipeline Natural Gas,Operating,2 (96)
KS,1230,1,37.1611,-100.7619,Pipeline Natural Gas,Operating,1 (62)
KS,1233,4,37.7328,-99.9497,Pipeline Natural Gas,Operating,4 (160)
KS,1235,3,38.41,-98.8689,Pipeline Natural Gas,Operating,3 (105)
KS,1239,12,37.0719,-94.6986,Pipeline Natural Gas,Operating,"12 (150), 12-2 (118.8)"
KS,1240,E1CT,37.7903,-97.5217,Pipeline Natural Gas,Operating,GT1 (88)
KS,1240,E2CT,37.7903,-97.5217,Pipeline Natural Gas,Operating,GT2 (88)
KS,1240,E3CT,37.7903,-97.5217,Pipeline Natural Gas,Operating,GT3 (180)
KS,1241,1,38.3472,-94.6389,Coal,Operating,1 (893)
KS,1241,2,38.3472,-94.6389,Coal,Operating,2 (685)
KS,1248,CT-1,38.0906,-97.8747,Pipeline Natural Gas,Operating,GT1 (79.1)
KS,1248,CT-2,38.0906,-97.8747,Pipeline Natural Gas,Operating,GT2 (79.1)
KS,1248,CT-3,38.0906,-97.8747,Pipeline Natural Gas,Operating,GT3 (79.1)
KS,1248,CT-4,38.0906,-97.8747,Diesel Oil,Operating,GT4 (84.3)
KS,1250,4,39.0072,-95.2692,Coal,Operating,4 (135)
KS,1250,5,39.0072,-95.2692,Coal,Operating,5 (415)
KS,1268,14,37.6953,-95.4586,Pipeline Natural Gas,Operating,14 (60)
KS,1271,4,37.0456,-95.6076,Pipeline Natural Gas,Operating,7 (40)
KS,1295,2,39.1486,-94.6405,Natural Gas,Retired,ST2 (157.5)
KS,1295,CT2,39.1486,-94.6405,Diesel Oil,Operating,GT2 (64.7)
KS,1295,CT3,39.1486,-94.6405,Diesel Oil,Operating,GT3 (64.7)
KS,1305,GT1,38.3634,-97.6834,Pipeline Natural Gas,Operating,GT1 (65.5)
KS,1305,GT2,38.3634,-97.6834,Diesel Oil,Operating,GT2 (65.5)
KS,1305,GT3,38.3634,-97.6834,Pipeline Natural Gas,Operating,GT3 (65.5)
KS,1336,S-2,37.9703,-100.8956,Pipeline Natural Gas,Operating,S2 (105)
KS,1336,S-4,37.9703,-100.8956,Pipeline Natural Gas,Operating,S4 (71.2)
KS,1336,S-5,37.9703,-100.8956,Pipeline Natural Gas,Operating,S5 (71.2)
KY,1353,BSU1,38.1707,-82.6176,Natural Gas,Operating,1 (280.5)
KY,1355,10,37.7889,-84.7139,Pipeline Natural Gas,Operating,10 (126)
KY,1355,11,37.7889,-84.7139,Pipeline Natural Gas,Operating,11 (126)
KY,1355,3,37.7889,-84.7139,Coal,Operating,3 (446.4)
KY,1355,5,37.7889,-84.7139,Pipeline Natural Gas,Operating,5 (123)
KY,1355,6,37.7889,-84.7139,Pipeline Natural Gas,Operating,6 (181)
KY,1355,7,37.7889,-84.7139,Pipeline Natural Gas,Operating,7 (181)
KY,1355,8,37.7889,-84.7139,Pipeline Natural Gas,Operating,8 (126)
KY,1355,9,37.7889,-84.7139,Pipeline Natural Gas,Operating,9 (126)
KY,1356,1,38.7497,-85.035,Coal,Operating,1 (556.9)
KY,1356,2,38.7497,-85.035,Coal,Operating,2 (556.4)
KY,1356,3,38.7497,-85.035,Coal,Operating,3 (556.6)
KY,1356,4,38.7497,-85.035,Coal,Operating,4 (556.2)
KY,1363,7A,38.1828,-85.8894,Pipeline Natural Gas,Operating,"7A (260), 7-STG (287)"
KY,1363,7B,38.1828,-85.8894,Pipeline Natural Gas,Operating,"7-STG (287), 7B (260)"
KY,1364,1,38.0531,-85.91,Coal,Operating,1 (355.5)
KY,1364,2,38.0531,-85.91,Coal,Operating,2 (355.5)
KY,1364,3,38.0531,-85.91,Coal,Operating,3 (462.6)
KY,1364,4,38.0531,-85.91,Coal,Operating,4 (543.6)
KY,1366,12,38.2147,-85.8453,Pipeline Natural Gas,Operating,12 (32.6)
KY,1366,13,38.2147,-85.8453,Pipeline Natural Gas,Operating,13 (178)
KY,1378,PCC1,37.2608,-86.9783,Pipeline Natural Gas,Operating,"CTG1 (226), STG1 (470)"
KY,1378,PCC2,37.2608,-86.9783,Pipeline Natural Gas,Operating,"STG1 (470), CTG2 (226)"
KY,1378,PCC3,37.2608,-86.9783,Pipeline Natural Gas,Operating,"CTG3 (226), STG1 (470)"
KY,1378,PCC5,37.2608,-86.9783,Pipeline Natural Gas,Operating,PCC5 (210)
KY,1378,PCC6,37.2608,-86.9783,Pipeline Natural Gas,Operating,PCC6 (210)
KY,1378,PCC7,37.2608,-86.9783,Pipeline Natural Gas,Operating,PCC7 (210)
KY,1379,1,37.1517,-88.775,Coal,Operating,1 (175)
KY,1379,2,37.1517,-88.775,Coal,Operating,2 (175)
KY,1379,3,37.1517,-88.775,Coal,Operating,3 (175)
KY,1379,4,37.1517,-88.775,Coal,Operating,4 (175)
KY,1379,5,37.1517,-88.775,Coal,Operating,5 (175)
KY,1379,6,37.1517,-88.775,Coal,Operating,6 (175)
KY,1379,7,37.1517,-88.775,Coal,Operating,7 (175)
KY,1379,8,37.1517,-88.775,Coal,Operating,8 (175)
KY,1379,9,37.1517,-88.775,Coal,Operating,9 (175)
KY,1383,RT,37.6467,-87.5033,Other Gas,Operating,GEN2 (98.9)
KY,1384,1,37,-84.5917,Coal,Operating,1 (100)
KY,1384,2,37,-84.5917,Coal,Operating,2 (221)
LA,1391,1A,30.4903,-91.1875,Process Gas,Operating,1A (23)
LA,1391,2A,30.4903,-91.1875,Process Gas,Operating,2A (62.5)
LA,1391,3A,30.4903,-91.1875,Process Gas,Operating,3A (63)
LA,1391,4A,30.4903,-91.1875,Process Gas,Operating,4A (129)
LA,1391,5A,30.4903,-91.1875,Process Gas,Operating,5A (173.3)
LA,1393,6,30.2861,-93.2917,Coal,Operating,6 (614.6)
LA,1396,6-1,30.8442,-92.2606,Pipeline Natural Gas,Operating,"U6CT (188.7), 7 (243), 6 (125)"
LA,1396,7-1,30.8442,-92.2606,Pipeline Natural Gas,Operating,"7 (243), U7CT (188.5), 6 (125)"
LA,1396,7-2,30.8442,-92.2606,Pipeline Natural Gas,Operating,"U72 (188.5), 6 (125), 7 (243)"
LA,1400,3,29.8223,-91.5427,Pipeline Natural Gas,Operating (Retired 05/31/2024),3 (348.5)
LA,1400,4,29.8223,-91.5427,Pipeline Natural Gas,Operating,4 (35)
LA,1402,2,30.0033,-90.4611,Pipeline Natural Gas,Operating,2 (420.8)
LA,1402,3,30.0033,-90.4611,Pipeline Natural Gas,Operating,3 (582.3)
LA,1403,4,29.9472,-90.1458,Pipeline Natural Gas,Operating,4 (895.1)
LA,1403,5,29.9472,-90.1458,Pipeline Natural Gas,Operating,5 (895.1)
LA,1403,6A,29.9472,-90.1458,Pipeline Natural Gas,Operating,"6C (260.1), 6A (194.7)"
LA,1403,6B,29.9472,-90.1458,Pipeline Natural Gas,Operating,"6C (260.1), 6B (194.7)"
LA,1404,7AB,32.7047,-92.0792,Pipeline Natural Gas,Operating,"7C (101), 7A (59.3)"
LA,1416,5A,32.5181,-93.7611,Pipeline Natural Gas,Operating,5 (100)
LA,1416,CTG-6A,32.5181,-93.7611,Pipeline Natural Gas,Operating,"6STG (256), 6A (184)"
LA,1416,CTG-6B,32.5181,-93.7611,Pipeline Natural Gas,Operating,"6STG (256), 6B (184)"
LA,1417,3,32.7047,-93.9597,Pipeline Natural Gas,Operating,3 (100)
LA,1417,4,32.7047,-93.9597,Pipeline Natural Gas,Operating,4 (100)
LA,1439,15,29.5808,-90.7222,Pipeline Natural Gas,Operating,15 (25.5)
LA,1439,16,29.5808,-90.7222,Pipeline Natural Gas,Operating,16 (40.8)
LA,1464,1B1,30.6736,-91.3525,Pipeline Natural Gas,Operating,1 (115)
LA,1464,1B2,30.6736,-91.3525,Pipeline Natural Gas,Operating,2 (115)
LA,1464,CTG1,30.6736,-91.3525,Pipeline Natural Gas,Operating,3 (132.8)
LA,1464,CTG2,30.6736,-91.3525,Pipeline Natural Gas,Operating,4 (132.8)
ME,1507,3,43.75,-70.1569,Residual Oil,Operating,3 (113.6)
ME,1507,4,43.75,-70.1569,Residual Oil,Operating,4 (632.4)
MD,1554,1,39.1781,-76.5268,Pipeline Natural Gas,Operating,1 (135)
MD,1554,2,39.1781,-76.5268,Pipeline Natural Gas,Operating,2 (145)
MD,1554,3,39.1781,-76.5268,"Coal, Pipeline Natural Gas",Operating,3 (355)
MD,1554,4,39.1781,-76.5268,Other Oil,Operating,4 (426)
MD,1556,**51,39.4422,-76.2208,Pipeline Natural Gas,Operating,GT5 (192)
MD,1556,6-1,39.4422,-76.2208,Pipeline Natural Gas,Operating,6 (120)
MD,1556,6-2,39.4422,-76.2208,Pipeline Natural Gas,Operating,6 (120)
MD,1556,CT1,39.4422,-76.2208,Diesel Oil,Operating,GT1 (51)
MD,1556,CT3,39.4422,-76.2208,Diesel Oil,Operating,GT3 (51)
MD,1556,CT4,39.4422,-76.2208,Diesel Oil,Operating,GT4 (51)
MD,1564,8,38.4878,-75.8208,Residual Oil,Operating,8 (162)
MD,1571,3,38.5444,-76.6861,Pipeline Natural Gas,Operating,3 (640)
MD,1571,4,38.5444,-76.6861,Pipeline Natural Gas,Operating,4 (640)
MD,1571,GT2,38.5444,-76.6861,Diesel Oil,Operating,GT2 (35)
MD,1571,**GT3,38.5444,-76.6861,Pipeline Natural Gas,Operating,GT3 (99)
MD,1571,**GT4,38.5444,-76.6861,Pipeline Natural Gas,Operating,GT4 (99)
MD,1571,**GT5,38.5444,-76.6861,Pipeline Natural Gas,Operating,GT5 (120)
MD,1571,**GT6,38.5444,-76.6861,Pipeline Natural Gas,Operating,GT6 (120)
MD,1571,SMECO,38.5444,-76.6861,Pipeline Natural Gas,Operating,SGT1 (93)
MD,1572,GT2,39.2086,-77.4644,Pipeline Natural Gas,Operating,GT2 (168)
MD,1572,GT3,39.2086,-77.4644,Pipeline Natural Gas,Operating,GT3 (168)
MD,1573,GT3,38.3592,-76.9767,Diesel Oil,Operating,3 (65)
MD,1573,GT4,38.3592,-76.9767,Diesel Oil,Operating,4 (65)
MD,1573,GT5,38.3592,-76.9767,Diesel Oil,Operating,5 (65)
MD,1573,GT6,38.3592,-76.9767,Diesel Oil,Operating,6 (65)
MA,1586,FJ-1,42.2672,-71.3983,Diesel Oil,Operating,GT1 (14.2)
MA,1586,FJ-2,42.2672,-71.3983,Diesel Oil,Operating,GT2 (14.2)
MA,1586,FJ-3,42.2672,-71.3983,Diesel Oil,Operating,GT3 (14.2)
MA,1588,81,42.3917,-71.0667,Pipeline Natural Gas,Operating (Retired 05/31/2024),"GT81 (278.6), ST85 (315)"
MA,1588,82,42.3917,-71.0667,Pipeline Natural Gas,Operating (Retired 05/31/2024),"GT82 (278.6), ST85 (315)"
MA,1588,93,42.3917,-71.0667,Pipeline Natural Gas,Operating (Retired 05/31/2024),"GT93 (278.6), ST96 (315)"
MA,1588,94,42.3917,-71.0667,Pipeline Natural Gas,Operating (Retired 05/31/2024),"ST96 (315), GT94 (278.6)"
MA,1592,J1T1,42.1364,-71.4478,Diesel Oil,Operating,GT1 (45)
MA,1592,J1T2,42.1364,-71.4478,Diesel Oil,Operating,GT1 (45)
MA,1592,J2T1,42.1364,-71.4478,Diesel Oil,Operating,GT2 (45)
MA,1592,J2T2,42.1364,-71.4478,Diesel Oil,Operating,GT2 (45)
MA,1592,J3T1,42.1364,-71.4478,Diesel Oil,Operating,GT3 (45)
MA,1592,J3T2,42.1364,-71.4478,Diesel Oil,Operating,GT3 (45)
MA,1594,11,42.3636,-71.1161,Pipeline Natural Gas,Operating,"1 (12.5), 4 (3.5), 5 (5), 3 (2.5)"
MA,1594,12,42.3636,-71.1161,Pipeline Natural Gas,Operating,"1 (12.5), 5 (5), 3 (2.5), 4 (3.5)"
MA,1595,2,42.3633,-71.0792,Pipeline Natural Gas,Operating,"2 (23), 3 (27.2)"
MA,1595,3,42.3633,-71.0792,Pipeline Natural Gas,Operating,"3 (27.2), 3 (27.2)"
MA,1595,4,42.3633,-71.0792,Pipeline Natural Gas,Operating,"2 (23), GEN4 (186.2), 1 (17.2), 3 (27.2)"
MA,1595,S6,42.3633,-71.0792,Diesel Oil,Operating,JET1 (20)
MA,1599,1,41.7694,-70.5097,Residual Oil,Operating,1 (542.5)
MA,1599,2,41.7694,-70.5097,Pipeline Natural Gas,Operating,2 (529.62)
MA,1599,3,41.7694,-70.5097,Pipeline Natural Gas,Operating,3 (330)
MA,1660,3,42.235,-70.9672,Pipeline Natural Gas,Retired (Retired 01/01/2024),"CC3 (25), CC2 (76)"
MA,1660,4,42.235,-70.9672,Pipeline Natural Gas,Operating,WAT1 (58)
MA,1660,5,42.235,-70.9672,Pipeline Natural Gas,Operating,WAT2 (58)
MA,1678,1,42.5428,-70.9236,Pipeline Natural Gas,Operating,1 (21.3)
MA,1678,2,42.5428,-70.9236,Pipeline Natural Gas,Operating,2 (49.9)
MA,1682,9,41.8653,-71.1061,Pipeline Natural Gas,Operating,"CA9 (95), 9A (23)"
MI,1702,3,43.6425,-83.8431,Pipeline Natural Gas,Operating,3 (605)
MI,1702,4,43.6425,-83.8431,Pipeline Natural Gas,Operating,4 (626.3)
MI,1702,A,43.6425,-83.8431,Pipeline Natural Gas,Operating,
MI,1702,B,43.6425,-83.8431,Pipeline Natural Gas,Operating,
MI,1710,1,42.9103,-86.2036,Coal,Operating,1 (265)
MI,1710,2,42.9103,-86.2036,Coal,Operating,2 (385)
MI,1710,3,42.9103,-86.2036,Coal,Operating,3 (871)
MI,1728,CTG111,42.2947,-83.1019,Pipeline Natural Gas,Operating,11-1 (76)
MI,1728,CTG121,42.2947,-83.1019,Pipeline Natural Gas,Operating,12-1 (76)
MI,1730,CTG121,42.5497,-83.4425,Pipeline Natural Gas,Operating,5 (41.9)
MI,1730,CTG122,42.5497,-83.4425,Pipeline Natural Gas,Operating,6 (41.9)
MI,1733,1,41.8917,-83.3461,Coal,Operating,1 (817.2)
MI,1733,2,41.8917,-83.3461,Coal,Operating,2 (822.6)
MI,1733,3,41.8917,-83.3461,Coal,Operating,3 (822.6)
MI,1733,4,41.8917,-83.3461,Coal,Operating,4 (817.2)
MI,1866,5,42.2081,-83.1453,Pipeline Natural Gas,Operating,"7 (32), 6 (7.5), 5 (22), 4 (11.5)"
MI,1866,7,42.2081,-83.1453,Pipeline Natural Gas,Operating,"5 (22), 6 (7.5), 4 (11.5), 7 (32)"
MN,1891,1,47.5306,-92.1619,Natural Gas,Operating,1 (58)
MN,1891,2,47.5306,-92.1619,Natural Gas,Operating,2 (58)
MN,1893,3,47.2603,-93.6531,Coal,Operating,3 (364.5)
MN,1893,4,47.2603,-93.6531,Coal,Operating,4 (558)
MN,1897,3,46.7356,-92.1531,Wood,Operating,3 (35.3)
MN,1897,4,46.7356,-92.1531,Wood,Operating,4 (37.5)
MN,1904,5,44.8108,-93.2501,Pipeline Natural Gas,Operating,"2 (137), 2 (137), 5 (187.9)"
MN,1904,6,44.8108,-93.2501,Pipeline Natural Gas,Operating,6-1 (215)
MN,1912,7,44.9331,-93.1075,Pipeline Natural Gas,Operating,"9 (250), 7 (196)"
MN,1912,8,44.9331,-93.1075,Pipeline Natural Gas,Operating,"8 (196), 9 (250)"
MN,1913,1,44.781,-93.042,Pipeline Natural Gas,Operating,1 (54.4)
MN,1913,2,44.781,-93.042,Pipeline Natural Gas,Operating,2 (54.4)
MN,1913,3,44.781,-93.042,Pipeline Natural Gas,Operating,3 (54.4)
MN,1913,4,44.781,-93.042,Pipeline Natural Gas,Operating,4 (54.4)
MN,1913,5,44.781,-93.042,Pipeline Natural Gas,Operating,5 (54.4)
MN,1913,6,44.781,-93.042,Pipeline Natural Gas,Operating,6 (54.4)
MN,1915,1,45.03,-92.7786,Coal,Operating,1 (598.4)
MN,1927,10,45.0203,-93.2753,Pipeline Natural Gas,Operating,"ST7 (165), 10 (192.1)"
MN,1927,9,45.0203,-93.2753,Pipeline Natural Gas,Operating,"ST7 (165), 9 (192.1)"
MN,2001,7,44.3159,-94.4578,Diesel Oil,Operating,7 (26)
MN,2038,1,45.601,-93.2081,Diesel Oil,Operating,1 (29)
MN,2038,2,45.601,-93.2081,Pipeline Natural Gas,Operating,2 (224)
MN,2039,ERPS11,45.2958,-93.5542,Pipeline Natural Gas,Operating,CT (225)
MN,2042,1,45.229,-94.0097,Diesel Oil,Operating,5A (29.3)
MS,2047,5,30.34,-88.492,Natural Gas,Operating,5 (74.6)
MS,2048,CTA,32.2925,-88.7461,Pipeline Natural Gas,Operating,A (41.9)
MS,2048,CTB,32.2925,-88.7461,Pipeline Natural Gas,Operating,A (41.9)
MS,2049,4,30.4408,-89.0265,Pipeline Natural Gas,Operating,4 (250)
MS,2049,5,30.4408,-89.0265,Pipeline Natural Gas,Operating,5 (500)
MS,2049,CTA,30.4408,-89.0265,Pipeline Natural Gas,Operating,A (41.9)
MS,2049,CTB,30.4408,-89.0265,Pipeline Natural Gas,Operating,A (41.9)
MS,2070,3,31.5289,-89.2992,Pipeline Natural Gas,Operating,3 (65)
MS,2070,**4,31.5289,-89.2992,Pipeline Natural Gas,Operating,4 (90)
MS,2070,5,31.5289,-89.2992,Pipeline Natural Gas,Operating,5 (95)
MS,2070,6,31.5289,-89.2992,Pipeline Natural Gas,Operating,"GTG1 (138), 1 (65)"
MS,2070,7,31.5289,-89.2992,Pipeline Natural Gas,Operating,"GTG2 (138), 2 (65)"
